Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Latitude,Listing Longitude,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,Artistic Plumbing  Heating,39 Rumford St,,United States,New York,Depew,14043,(716) 681-0676,,,,,,Artistic Plumbing  Heating,,,39 Rumford St,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 681-0676,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Huron Plumbing  Heating Inc,61 Fillmore Ave,,United States,New York,Tonawanda,14150,(716) 692-3950,,,,,,Huron Plumbing  Heating Inc,,,61 Fillmore Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 692-3950,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Rodems Construction Co Inc,3555 N Buffalo St,,United States,New York,Orchard Park,14127,(716) 662-6990,,,,,,Rodems Construction Co Inc,,,3555 N Buffalo St,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 662-6990,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Dan Marzec Plumbing  Heating,5029 Broadway,,United States,New York,Depew,14043,(716) 681-0242,,,,,,Dan Marzec Plumbing  Heating,,,5029 Broadway,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 681-0242,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Keiffer Plumbing Htg Cooling,4945 Southwestern BLVD,,United States,New York,Hamburg,14075,(716) 649-3866,,,,,,Keiffer Plumbing Htg Cooling,,,4945 Southwestern BLVD,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-3866,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Niagara Construction Co Inc,126 E Niagara St # 5,,United States,New York,Tonawanda,14150,(716) 693-4798,,,,,,Niagara Construction Co Inc,,,126 E Niagara St # 5,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 693-4798,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,J C Sewer Cleaning Plumbing,5199 Glendale Ave,,United States,New York,Hamburg,14075,(716) 627-2411,,,,,,J C Sewer Cleaning Plumbing,,,5199 Glendale Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 627-2411,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Dan Morris  Sons Plumbing Htg,5088 Electric Ave,,United States,New York,Hamburg,14075,(716) 649-4997,,,,,,Dan Morris  Sons Plumbing Htg,,,5088 Electric Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-4997,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Aurora Plumbing Co Inc,5800 Seneca St,,United States,New York,Elma,14059,(716) 674-5800,,,,,,Aurora Plumbing Co Inc,,,5800 Seneca St,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 674-5800,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Filipetti Construction Inc,55215 Electric Ave,,United States,New York,Hamburg,14075,(716) 648-4505,,,,,,Filipetti Construction Inc,,,55215 Electric Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-4505,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roto Rooter Plumbing  Drain Services,5311 Rogers Rd Apt C,,United States,New York,Hamburg,14075,(716) 648-2044,,,,,,Roto Rooter Plumbing  Drain Services,,,5311 Rogers Rd Apt C,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-2044,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Lehigh Construction Group,4327 S Taylor Rd,,United States,New York,Orchard Park,14127,(716) 662-2151,,,,,,Lehigh Construction Group,,,4327 S Taylor Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 662-2151,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Skubis Brothers Construction,12 Parkside Dr,,United States,New York,Lancaster,14086,(716) 683-7232,,,,,,Skubis Brothers Construction,,,12 Parkside Dr,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-7232,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,DLM Contracting Corp. of WNY,373 Cottonwood Drive,,United States,New York,Williamsville,14221,(716) 491-0468,,,,,,DLM Contracting Corp. of WNY,,,373 Cottonwood Drive,,United States,USA,,,New York,NY,Williamsville,,,,14221,,,(716) 491-0468,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Mc Allister Plumbing  Htg Inc,5590 Maelou Dr,,United States,New York,Hamburg,14075,(716) 649-6377,,,,,,Mc Allister Plumbing  Htg Inc,,,5590 Maelou Dr,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-6377,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Holmes  Murphy Inc,75 Bank St,,United States,New York,Orchard Park,14127,(716) 662-9303,,,,,,Holmes  Murphy Inc,,,75 Bank St,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 662-9303,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Cellino Plumbing,5642 Broadway St,,United States,New York,Lancaster,14086,(716) 683-5874,,,,,,Cellino Plumbing,,,5642 Broadway St,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-5874,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Performance Heating Co Inc,5428 S Abbott Rd,,United States,New York,Hamburg,14075,(716) 648-0221,,,,,,Performance Heating Co Inc,,,5428 S Abbott Rd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-0221,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Duffett Plumbing  Heating Inc,5700 Maelou Dr Ste 4,,United States,New York,Hamburg,14075,(716) 648-3191,,,,,,Duffett Plumbing  Heating Inc,,,5700 Maelou Dr Ste 4,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-3191,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Quality Filtration,974 Dodge Rd,,United States,New York,Getzville,14068,(716) 688-1680,,,,,,Quality Filtration,,,974 Dodge Rd,,United States,USA,,,New York,NY,Getzville,,,,14068,,,(716) 688-1680,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Picone Construction Corp,8680 Main St,,United States,New York,Williamsville,14221,(716) 634-9994,,,,,,Picone Construction Corp,,,8680 Main St,,United States,USA,,,New York,NY,Williamsville,,,,14221,,,(716) 634-9994,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Janik Paving Construction Inc,97 Evans St,,United States,New York,Hamburg,14075,(716) 649-9212,,,,,,Janik Paving Construction Inc,,,97 Evans St,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-9212,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Mattulke Plumbing  Heating,3212 S Creek Rd,,United States,New York,Hamburg,14075,(716) 649-2996,,,,,,Mattulke Plumbing  Heating,,,3212 S Creek Rd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-2996,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Julius Blum Builders,8570 Roll Rd,,United States,New York,Clarence Center,14032,(716) 741-9970,,,,,,Julius Blum Builders,,,8570 Roll Rd,,United States,USA,,,New York,NY,Clarence Center,,,,14032,,,(716) 741-9970,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Mandon Building Systems Inc,84 Gunnville Rd,,United States,New York,Lancaster,14086,(716) 759-8106,,,,,,Mandon Building Systems Inc,,,84 Gunnville Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 759-8106,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Allgaier Construction Corp,4790 Thompson Rd,,United States,New York,Clarence,14031,(716) 633-7350,,,,,,Allgaier Construction Corp,,,4790 Thompson Rd,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 633-7350,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Harrington Plumbing  Heating,6783 E Eden Rd,,United States,New York,Hamburg,14075,(716) 649-8292,,,,,,Harrington Plumbing  Heating,,,6783 E Eden Rd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-8292,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Commercial Service Constr,7 Fiddlers Grn,,United States,New York,East Amherst,14051,(716) 688-7447,,,,,,Commercial Service Constr,,,7 Fiddlers Grn,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 688-7447,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Macoff Electric LTD,2445 Dodge Rd,,United States,New York,East Amherst,14051,(716) 634-9640,,,,,,Macoff Electric LTD,,,2445 Dodge Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 634-9640,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Macken Services,22 Simme Rd,,United States,New York,Lancaster,14086,(716) 683-0704,,,,,,Macken Services,,,22 Simme Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-0704,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Thompson Heating,6298 Boston Ridge Rd,,United States,New York,Orchard Park,14127,(716) 646-0320,,,,,,Thompson Heating,,,6298 Boston Ridge Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 646-0320,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Peterson Plumbing  Heating,7209 Heinrich Rd,,United States,New York,Hamburg,14075,(716) 648-3660,,,,,,Peterson Plumbing  Heating,,,7209 Heinrich Rd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-3660,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Diversity Construction Svc,969 Luther Rd,,United States,New York,East Aurora,14052,(716) 687-1110,,,,,,Diversity Construction Svc,,,969 Luther Rd,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 687-1110,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Aaron Bender Plumbing  Htg,277 S Grove St,,United States,New York,East Aurora,14052,(716) 652-2124,,,,,,Aaron Bender Plumbing  Htg,,,277 S Grove St,,United States,USA,,,New York,NY,East Aurora,,,,14052,,,(716) 652-2124,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,G  W Plumbing  Heating Inc,5750 Cloverfield Dr,,United States,New York,Hamburg,14075,(716) 648-7088,,,,,,G  W Plumbing  Heating Inc,,,5750 Cloverfield Dr,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-7088,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,WATERCURE USA,4710 Schurr Rd,,United States,New York,Clarence,14031,(716) 912-9939,,,,,,WATERCURE USA,,,4710 Schurr Rd,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 912-9939,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Superior Plumbing,,,United States,New York,Hamburg,14075,(716) 649-0590,,,,,,Superior Plumbing,,,,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-0590,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,New Horizon Plbg  Constr Co,PO Box 822,,United States,New York,Tonawanda,14151,(716) 695-3252,,,,,,New Horizon Plbg  Constr Co,,,PO Box 822,,United States,USA,,,New York,NY,Tonawanda,,,,14151,,,(716) 695-3252,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Total Care Connection Inc,,,United States,New York,Springville,14141,(716) 592-0351,,,,,,Total Care Connection Inc,,,,,United States,USA,,,New York,NY,Springville,,,,14141,,,(716) 592-0351,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Kirst Construction Inc,,,United States,New York,Hamburg,14075,(716) 649-0906,,,,,,Kirst Construction Inc,,,,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-0906,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Doctor Backflow Plumbing,,,United States,New York,,,(716) 826-3106,,,,,,Doctor Backflow Plumbing,,,,,United States,USA,,,New York,,,,,,,,,(716) 826-3106,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Centofanti Construction,6053 Devlin Ave,,United States,New York,Niagara Falls,14304,(716) 243-2935,,,,,,Centofanti Construction,,,6053 Devlin Ave,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 243-2935,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Mr Rooter Plumbing,195 Dewey Ave,,United States,New York,Newark,14513,(315) 331-8041,,,,,,Mr Rooter Plumbing,,,195 Dewey Ave,,United States,USA,,,New York,NY,Newark,,,,14513,,,(315) 331-8041,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Marty Hall Plumbing  Heating Inc.,308 Niagara St,,United States,New York,North Tonawanda,14120,(716) 692-5323,,,,,,Marty Hall Plumbing  Heating Inc.,,,308 Niagara St,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 692-5323,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Dave Martin Plumbing,221 Jackson Ave,,United States,New York,North Tonawanda,14120,(716) 692-1725,,,,,,Dave Martin Plumbing,,,221 Jackson Ave,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 692-1725,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,B P Plumbing,1395 Master St,,United States,New York,North Tonawanda,14120,(716) 695-1479,,,,,,B P Plumbing,,,1395 Master St,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 695-1479,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Ken's Plumbing Svc,7200 Balla Dr,,United States,New York,North Tonawanda,14120,(716) 693-7245,,,,,,Ken's Plumbing Svc,,,7200 Balla Dr,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 693-7245,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Roto-Rooter Plumbing  Drain,7341 Bear Ridge Rd,,United States,New York,North Tonawanda,14120,(716) 692-4512,,,,,,Roto-Rooter Plumbing  Drain,,,7341 Bear Ridge Rd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 692-4512,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,CKO Plumbing Svc,3350 Summerset Ct,,United States,New York,North Tonawanda,14120,(716) 912-6585,,,,,,CKO Plumbing Svc,,,3350 Summerset Ct,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 912-6585,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Plumbing,135 76th St,,United States,New York,Niagara Falls,14304,(716) 236-0220,,,,,,Plumbing,,,135 76th St,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 236-0220,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,RIC Plumbing Inc,4119 Beach Ridge Rd,,United States,New York,North Tonawanda,14120,(716) 695-3432,,,,,,RIC Plumbing Inc,,,4119 Beach Ridge Rd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 695-3432,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Quality Plumbing Sewer Clnng,161 61st St,,United States,New York,Niagara Falls,14304,(716) 694-0519,,,,,,Quality Plumbing Sewer Clnng,,,161 61st St,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 694-0519,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Economy Drain Svc,2373 Old Falls Blvd,,United States,New York,Niagara Falls,14304,(716) 283-1239,,,,,,Economy Drain Svc,,,2373 Old Falls Blvd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 283-1239,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Mj Carney Plumbing Svce,6665 Nash Rd,,United States,New York,North Tonawanda,14120,(716) 693-1187,,,,,,Mj Carney Plumbing Svce,,,6665 Nash Rd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 693-1187,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Edwards High Vacuums,2055 Niagara Falls Blvd,,United States,New York,Niagara Falls,14304,(716) 297-0795,,,,,,Edwards High Vacuums,,,2055 Niagara Falls Blvd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 297-0795,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,One Way Home  Plumbing Repair,8521 Porter Rd,,United States,New York,Niagara Falls,14304,(716) 371-2011,,,,,,One Way Home  Plumbing Repair,,,8521 Porter Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 371-2011,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Electric Snake Sewer  Drain,Francis Ave,,United States,New York,Brewster,10509,(914) 762-5080,,,,,,Electric Snake Sewer  Drain,,,Francis Ave,,United States,USA,,,New York,NY,Brewster,,,,10509,,,(914) 762-5080,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,T H Remodeling  Renovation,4 Trent Ln,,United States,New York,Walden,12586,(845) 567-9743,,,,,,T H Remodeling  Renovation,,,4 Trent Ln,,United States,USA,,,New York,NY,Walden,,,,12586,,,(845) 567-9743,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Tully Houseworks Inc,46 Webster ST,,United States,New York,North Tonawanda,14120,(716) 692-3181,,,,,,Tully Houseworks Inc,,,46 Webster ST,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 692-3181,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Grand Jude Plumbing  Htg Inc,909 Oliver St,,United States,New York,North Tonawanda,14120,(716) 694-5849,,,,,,Grand Jude Plumbing  Htg Inc,,,909 Oliver St,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 694-5849,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Kramer Construction Svc,42 Porter Ave,,United States,New York,North Tonawanda,14120,(716) 694-5006,,,,,,Kramer Construction Svc,,,42 Porter Ave,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 694-5006,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,J C Plumbing  Sewer Cleaning,198 Stenzil ST,,United States,New York,North Tonawanda,14120,(716) 876-4358,,,,,,J C Plumbing  Sewer Cleaning,,,198 Stenzil ST,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 876-4358,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Rt Enterprises,1290 Wurlitzer Ct,,United States,New York,North Tonawanda,14120,(716) 692-7054,,,,,,Rt Enterprises,,,1290 Wurlitzer Ct,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 692-7054,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Calamar Construction Mgmt Inc,3949 Forest Park Way Ste 100,,United States,New York,North Tonawanda,14120,(716) 693-0006,,,,,,Calamar Construction Mgmt Inc,,,3949 Forest Park Way Ste 100,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 693-0006,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Stahl Plumbing  Heating,1611 Ruie Rd,,United States,New York,North Tonawanda,14120,(716) 694-5364,,,,,,Stahl Plumbing  Heating,,,1611 Ruie Rd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 694-5364,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Cellino Plumbing,4127 Beach Ridge Rd,,United States,New York,North Tonawanda,14120,(716) 692-1007,,,,,,Cellino Plumbing,,,4127 Beach Ridge Rd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 692-1007,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Glen Maerten Plumbing  Htg,6839 Ward Rd,,United States,New York,Niagara Falls,14304,(716) 693-4333,,,,,,Glen Maerten Plumbing  Htg,,,6839 Ward Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 693-4333,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Strassle Construction Inc,107 Townline Rd,,United States,New York,Byron,14422,(315) 776-4195,,,,,,Strassle Construction Inc,,,107 Townline Rd,,United States,USA,,,New York,NY,Byron,,,,14422,,,(315) 776-4195,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Strenkoski Brothers,8888 Porter Rd,,United States,New York,Niagara Falls,14304,(716) 297-8221,,,,,,Strenkoski Brothers,,,8888 Porter Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 297-8221,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
,,,,Sicoli  Massaro Inc,8525 Porter Rd,,United States,New York,Niagara Falls,14304,(716) 297-0484,,,,,,Sicoli  Massaro Inc,,,8525 Porter Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 297-0484,,Plumbers,,,,10/21/2013,active,bronze,Plumbers,,,,,
